;annee;region;prenom;nombre;pourcentage
101;1904;Franche-Comté;MARIE;1226;21,63%
102;1904;Haute-Normandie;MARIE;574;7,80%
103;1904;Ile-de-France;SUZANNE;1827;6,53%
104;1904;Languedoc-Roussillion;MARIE;1683;19,50%
105;1904;Limousin;MARIE;1982;31,52%
106;1904;Lorraine;MARIE;3569;27,99%
107;1904;Midi-Pyrénées;MARIE;2423;21,69%
108;1904;Nord-Pas-de-Calais;MARIE;2299;10,95%
109;1904;Outre-mer;MARIE;1892;28,66%
110;1904;Pays-de-la-Loire;MARIE;3027;21,75%
111;1904;Picardie;MARIE;851;9,97%
112;1904;Poitou-Charentes;MARIE;1630;19,38%
113;1904;Provence-Alpes-Cote-d'Azur;MARIE;2130;20,36%
114;1904;Rhône-Alpes;MARIE;4572;23,41%
115;1905;Alsace;MARIE;2605;26,40%
116;1905;Aquitaine;MARIE;3548;25,92%
117;1905;Auvergne;MARIE;2474;30,16%
118;1905;Basse-Normandie;MARIE;847;12,07%
119;1905;Bourgogne;MARIE;1673;19,28%
120;1905;Bretagne;MARIE;6218;33,01%
121;1905;Centre;MARIE;1196;11,22%
122;1905;Champagne-Ardenne;MARIE;784;11,77%
123;1905;Corse;MARIE;784;38,49%
124;1905;Franche-Comté;MARIE;1099;19,92%
125;1905;Haute-Normandie;MARIE;642;8,43%
126;1905;Ile-de-France;SUZANNE;1743;6,28%
127;1905;Languedoc-Roussillion;MARIE;1620;17,95%
128;1905;Limousin;MARIE;1956;30,18%
129;1905;Lorraine;MARIE;3580;27,11%
130;1905;Midi-Pyrénées;MARIE;2316;21,03%
131;1905;Nord-Pas-de-Calais;MARIE;2224;10,53%
132;1905;Outre-mer;MARIE;1878;28,37%
133;1905;Pays-de-la-Loire;MARIE;2948;21,02%
134;1905;Picardie;MARIE;824;9,64%
135;1905;Poitou-Charentes;MARIE;1546;18,05%
136;1905;Provence-Alpes-Cote-d'Azur;MARIE;2047;19,46%
137;1905;Rhône-Alpes;MARIE;4487;22,80%
138;1906;Alsace;MARIE;2529;25,17%
139;1906;Aquitaine;MARIE;3527;25,27%
140;1906;Auvergne;MARIE;2444;29,30%
141;1906;Basse-Normandie;MARIE;796;11,71%
142;1906;Bourgogne;MARIE;1699;18,79%
143;1906;Bretagne;MARIE;6247;33,08%
144;1906;Centre;MARIE;1086;10,21%
145;1906;Champagne-Ardenne;MARIE;734;10,58%
146;1906;Corse;MARIE;760;39,58%
147;1906;Franche-Comté;MARIE;1089;19,18%
148;1906;Haute-Normandie;MARIE;568;7,52%
149;1906;Ile-de-France;SUZANNE;1951;6,70%
150;1906;Languedoc-Roussillion;MARIE;1598;17,63%
151;1906;Limousin;MARIE;1966;30,03%
152;1906;Lorraine;MARIE;3442;25,26%
153;1906;Midi-Pyrénées;MARIE;2321;20,27%
154;1906;Nord-Pas-de-Calais;MARIE;2270;10,71%
155;1906;Outre-mer;MARIE;1923;27,43%
156;1906;Pays-de-la-Loire;MARIE;2961;21,11%
157;1906;Picardie;MARIE;822;9,13%
158;1906;Poitou-Charentes;MARIE;1524;17,58%
159;1906;Provence-Alpes-Cote-d'Azur;MARIE;2158;19,46%
160;1906;Rhône-Alpes;MARIE;4324;21,71%
161;1907;Alsace;MARIE;2503;24,95%
162;1907;Aquitaine;MARIE;3272;25,18%
163;1907;Auvergne;MARIE;2232;27,50%
164;1907;Basse-Normandie;MARIE;846;12,11%
165;1907;Bourgogne;MARIE;1551;18,02%
166;1907;Bretagne;MARIE;5881;31,58%
167;1907;Centre;MARIE;1038;9,77%
168;1907;Champagne-Ardenne;MARIE;749;10,57%
169;1907;Corse;MARIE;771;38,84%
170;1907;Franche-Comté;MARIE;1034;17,90%
171;1907;Haute-Normandie;MARIE;574;7,21%
172;1907;Ile-de-France;SUZANNE;1873;6,32%
173;1907;Languedoc-Roussillion;MARIE;1434;17,11%
174;1907;Limousin;MARIE;1843;28,76%
175;1907;Lorraine;MARIE;3412;24,68%
176;1907;Midi-Pyrénées;MARIE;2140;19,54%
177;1907;Nord-Pas-de-Calais;MARIE;2249;10,27%
178;1907;Outre-mer;MARIE;1822;26,68%
179;1907;Pays-de-la-Loire;MARIE;2800;20,17%
180;1907;Picardie;MARIE;812;8,99%
181;1907;Poitou-Charentes;MARIE;1350;15,76%
182;1907;Provence-Alpes-Cote-d'Azur;MARIE;2007;19,23%
183;1907;Rhône-Alpes;MARIE;4070;20,93%
184;1908;Alsace;MARIE;2475;24,66%
185;1908;Aquitaine;MARIE;3415;24,32%
186;1908;Auvergne;MARIE;2300;26,91%
187;1908;Basse-Normandie;MARIE;857;11,81%
188;1908;Bourgogne;MARIE;1542;17,25%
189;1908;Bretagne;MARIE;6024;30,82%
190;1908;Centre;MARIE;997;9,04%
191;1908;Champagne-Ardenne;MARIE;691;9,73%
192;1908;Corse;MARIE;764;35,99%
193;1908;Franche-Comté;MARIE;1058;17,84%
194;1908;Haute-Normandie;MARIE;516;6,40%
195;1908;Ile-de-France;SUZANNE;1897;6,27%
196;1908;Languedoc-Roussillion;MARIE;1492;16,87%
197;1908;Limousin;MARIE;1867;28,62%
198;1908;Lorraine;MARIE;3371;23,60%
199;1908;Midi-Pyrénées;MARIE;2349;19,80%
200;1908;Nord-Pas-de-Calais;MARIE;2269;10,09%
201;1908;Outre-mer;MARIE;2031;27,70%
202;1908;Pays-de-la-Loire;MARIE;2983;20,29%
203;1908;Picardie;MARIE;772;8,46%
204;1908;Poitou-Charentes;MARIE;1408;15,98%
205;1908;Provence-Alpes-Cote-d'Azur;MARIE;2108;18,55%
206;1908;Rhône-Alpes;MARIE;4439;21,26%
207;1909;Alsace;MARIE;2455;24,71%
208;1909;Aquitaine;MARIE;3295;24,05%
209;1909;Auvergne;MARIE;2239;26,91%
210;1909;Basse-Normandie;MARIE;818;11,35%
211;1909;Bourgogne;MARIE;1517;17,00%
212;1909;Bretagne;MARIE;6173;30,46%
213;1909;Centre;MARIE;1012;8,95%
214;1909;Champagne-Ardenne;MARIE;699;9,89%
215;1909;Corse;MARIE;716;37,96%
216;1909;Franche-Comté;MARIE;988;16,58%
217;1909;Haute-Normandie;MARIE;589;7,23%
218;1909;Ile-de-France;SUZANNE;1930;6,37%
219;1909;Languedoc-Roussillion;MARIE;1440;16,98%
220;1909;Limousin;MARIE;1784;27,15%
221;1909;Lorraine;MARIE;3311;22,67%
222;1909;Midi-Pyrénées;MARIE;2282;19,57%
223;1909;Nord-Pas-de-Calais;MARIE;2309;10,43%
224;1909;Outre-mer;MARIE;1853;26,99%
225;1909;Pays-de-la-Loire;MARIE;2914;19,70%
226;1909;Picardie;MARIE;728;8,12%
227;1909;Poitou-Charentes;MARIE;1379;15,49%
228;1909;Provence-Alpes-Cote-d'Azur;MARIE;2056;18,45%
229;1909;Rhône-Alpes;MARIE;4195;20,59%
230;1910;Alsace;MARIE;2407;24,48%
231;1910;Aquitaine;MARIE;3219;22,99%
232;1910;Auvergne;MARIE;2219;26,78%
233;1910;Basse-Normandie;MARIE;831;11,17%
234;1910;Bourgogne;MARIE;1417;15,98%
235;1910;Bretagne;MARIE;5879;29,09%
236;1910;Centre;MARIE;941;8,14%
237;1910;Champagne-Ardenne;MARIE;648;8,97%
238;1910;Corse;MARIE;691;35,99%
239;1910;Franche-Comté;MARIE;956;15,97%
240;1910;Haute-Normandie;MARIE;527;6,53%
241;1910;Ile-de-France;SUZANNE;1845;6,06%
242;1910;Languedoc-Roussillion;MARIE;1369;16,18%
243;1910;Limousin;MARIE;1729;27,18%
244;1910;Lorraine;MARIE;3231;21,93%
245;1910;Midi-Pyrénées;MARIE;2243;19,08%
246;1910;Nord-Pas-de-Calais;MARIE;2340;10,32%
247;1910;Outre-mer;MARIE;1992;27,42%
248;1910;Pays-de-la-Loire;MARIE;2913;19,36%
249;1910;Picardie;MARIE;701;7,80%
250;1910;Poitou-Charentes;MARIE;1361;14,70%
251;1910;Provence-Alpes-Cote-d'Azur;MARIE;1985;17,48%
252;1910;Rhône-Alpes;MARIE;4108;19,81%
253;1911;Alsace;MARIE;2202;24,02%
254;1911;Aquitaine;MARIE;2900;22,17%
255;1911;Auvergne;MARIE;1989;26,18%
256;1911;Basse-Normandie;MARIE;812;11,05%
257;1911;Bourgogne;MARIE;1338;16,24%
258;1911;Bretagne;MARIE;5593;28,65%
259;1911;Centre;MARIE;837;7,67%
260;1911;Champagne-Ardenne;MARIE;640;9,34%
261;1911;Corse;MARIE;710;36,08%
262;1911;Franche-Comté;MARIE;842;15,02%
263;1911;Haute-Normandie;MARIE;492;6,32%
264;1911;Ile-de-France;SUZANNE;1909;6,19%
265;1911;Languedoc-Roussillion;MARIE;1348;16,22%
266;1911;Limousin;MARIE;1513;26,60%
267;1911;Lorraine;MARIE;2993;21,64%
268;1911;Midi-Pyrénées;MARIE;1865;17,56%
269;1911;Nord-Pas-de-Calais;MARIE;2228;10,33%
270;1911;Outre-mer;MARIE;2088;27,01%
271;1911;Pays-de-la-Loire;MARIE;2898;20,29%
272;1911;Picardie;MARIE;647;7,62%
273;1911;Poitou-Charentes;MARIE;1138;13,22%
274;1911;Provence-Alpes-Cote-d'Azur;MARIE;1954;17,13%
275;1911;Rhône-Alpes;MARIE;3738;19,26%
276;1912;Alsace;MARIE;2336;25,17%
277;1912;Aquitaine;MARIE;3072;22,58%
278;1912;Auvergne;MARIE;2094;25,44%
279;1912;Basse-Normandie;MARIE;837;10,89%
280;1912;Bourgogne;MARIE;1302;15,37%
281;1912;Bretagne;MARIE;5763;27,86%
282;1912;Centre;MARIE;854;7,44%
283;1912;Champagne-Ardenne;MARIE;693;9,39%
284;1912;Corse;MARIE;727;35,33%
285;1912;Franche-Comté;MARIE;864;14,26%
286;1912;Haute-Normandie;MARIE;494;5,93%
287;1912;Ile-de-France;SUZANNE;1769;5,54%
288;1912;Languedoc-Roussillion;MARIE;1406;15,89%
289;1912;Limousin;MARIE;1533;25,38%
290;1912;Lorraine;MARIE;3149;20,53%
291;1912;Midi-Pyrénées;MARIE;2027;18,03%
292;1912;Nord-Pas-de-Calais;MARIE;2353;10,20%
293;1912;Outre-mer;MARIE;1722;23,37%
294;1912;Pays-de-la-Loire;MARIE;3037;19,70%
295;1912;Picardie;MARIE;663;7,24%
296;1912;Poitou-Charentes;MARIE;1261;13,81%
297;1912;Provence-Alpes-Cote-d'Azur;MARIE;1947;16,74%
298;1912;Rhône-Alpes;MARIE;4034;19,50%
299;1913;Alsace;MARIE;2126;23,57%
300;1913;Aquitaine;MARIE;2933;21,80%
301;1913;Auvergne;MARIE;2022;24,61%
302;1913;Basse-Normandie;MARIE;829;10,81%
303;1913;Bourgogne;MARIE;1286;14,73%
304;1913;Bretagne;MARIE;5486;26,95%
305;1913;Centre;MARIE;860;7,66%
306;1913;Champagne-Ardenne;MARIE;651;8,89%
307;1913;Corse;MARIE;744;36,52%
308;1913;Franche-Comté;MARIE;825;13,72%
309;1913;Haute-Normandie;MARIE;438;5,30%
310;1913;Ile-de-France;SUZANNE;1791;5,51%
311;1913;Languedoc-Roussillion;MARIE;1473;16,38%
312;1913;Limousin;MARIE;1507;25,74%
313;1913;Lorraine;MARIE;3050;20,10%
314;1913;Midi-Pyrénées;MARIE;1965;17,54%
315;1913;Nord-Pas-de-Calais;MARIE;2276;9,92%
316;1913;Outre-mer;MARIE;1840;24,67%
317;1913;Pays-de-la-Loire;MARIE;3064;19,23%
318;1913;Picardie;MARIE;672;7,47%
319;1913;Poitou-Charentes;MARIE;1156;13,08%
320;1913;Provence-Alpes-Cote-d'Azur;MARIE;1959;16,45%
321;1913;Rhône-Alpes;MARIE;3896;18,27%
322;1914;Alsace;MARIE;2314;25,85%
323;1914;Aquitaine;MARIE;3047;22,36%
324;1914;Auvergne;MARIE;2028;24,30%
325;1914;Basse-Normandie;MARIE;789;10,19%
326;1914;Bourgogne;MARIE;1379;15,57%
327;1914;Bretagne;MARIE;5595;26,94%
328;1914;Centre;MARIE;869;7,71%
329;1914;Champagne-Ardenne;MARIE;565;8,06%
330;1914;Corse;MARIE;704;34,80%
331;1914;Franche-Comté;MARIE;892;14,72%
332;1914;Haute-Normandie;MARIE;462;5,55%
333;1914;Ile-de-France;SUZANNE;1692;5,44%
334;1914;Languedoc-Roussillion;MARIE;1302;14,60%
335;1914;Limousin;MARIE;1407;23,90%
336;1914;Lorraine;MARIE;2951;21,50%
337;1914;Midi-Pyrénées;MARIE;2000;17,61%
338;1914;Nord-Pas-de-Calais;MARIE;2191;9,87%
339;1914;Outre-mer;MARIE;1846;24,08%
340;1914;Pays-de-la-Loire;MARIE;2986;18,95%
341;1914;Picardie;MARIE;595;7,07%
342;1914;Poitou-Charentes;MARIE;1115;12,48%
343;1914;Provence-Alpes-Cote-d'Azur;MARIE;1874;16,05%
344;1914;Rhône-Alpes;MARIE;3975;19,09%
345;1915;Alsace;MARIE;1594;25,89%
346;1915;Aquitaine;MARIE;1880;20,94%
347;1915;Auvergne;MARIE;1233;23,29%
348;1915;Basse-Normandie;MARIE;477;9,65%
349;1915;Bourgogne;MARIE;692;13,11%
350;1915;Bretagne;MARIE;3537;26,15%
351;1915;Centre;MARIE;522;7,46%
352;1915;Champagne-Ardenne;MARIE;366;9,37%
353;1915;Corse;MARIE;484;33,02%
354;1915;Franche-Comté;MARIE;468;13,09%
355;1915;Haute-Normandie;MARIE;315;5,45%
356;1915;Ile-de-France;SUZANNE;972;4,89%
357;1915;Languedoc-Roussillion;MARIE;869;16,16%
358;1915;Limousin;MARIE;997;24,65%
359;1915;Lorraine;MARIE;1895;23,07%
360;1915;Midi-Pyrénées;MARIE;1223;17,43%
361;1915;Nord-Pas-de-Calais;MARIE;1217;10,38%
362;1915;Outre-mer;MARIE;1854;24,50%
363;1915;Pays-de-la-Loire;MARIE;1744;17,19%
364;1915;Picardie;MARIE;397;7,59%
365;1915;Poitou-Charentes;MARIE;754;13,15%
366;1915;Provence-Alpes-Cote-d'Azur;MARIE;1151;15,12%
367;1915;Rhône-Alpes;MARIE;2295;18,00%
368;1916;Alsace;MARIE;1130;25,71%
369;1916;Aquitaine;MARIE;1343;20,48%
370;1916;Auvergne;MARIE;818;22,87%
371;1916;Basse-Normandie;MARIE;406;9,70%
372;1916;Bourgogne;MARIE;542;12,22%
373;1916;Bretagne;MARIE;2484;24,11%
374;1916;Centre;MARIE;396;6,96%
375;1916;Champagne-Ardenne;MARIE;263;8,15%
376;1916;Corse;MARIE;441;32,74%
377;1916;Franche-Comté;MARIE;395;12,73%
378;1916;Haute-Normandie;MARIE;292;5,54%
379;1916;Ile-de-France;SUZANNE;784;4,36%
380;1916;Languedoc-Roussillion;MARIE;615;15,83%
381;1916;Limousin;MARIE;669;23,36%
382;1916;Lorraine;MARIE;1453;20,86%
383;1916;Midi-Pyrénées;MARIE;749;16,42%
384;1916;Nord-Pas-de-Calais;MARIE;802;9,95%
385;1916;Outre-mer;MARIE;1752;25,61%
386;1916;Pays-de-la-Loire;MARIE;1137;15,30%
387;1916;Picardie;MARIE;334;7,46%
388;1916;Poitou-Charentes;MARIE;481;11,36%
389;1916;Provence-Alpes-Cote-d'Azur;MARIE;845;14,42%
390;1916;Rhône-Alpes;MARIE;1676;16,27%
391;1917;Alsace;MARIE;989;25,55%
392;1917;Aquitaine;MARIE;1438;19,51%
393;1917;Auvergne;MARIE;858;21,39%
394;1917;Basse-Normandie;MARIE;436;9,43%
395;1917;Bourgogne;MARIE;583;11,94%
396;1917;Bretagne;MARIE;2639;23,32%
397;1917;Centre;MADELEINE;406;6,46%
398;1917;Champagne-Ardenne;MARIE;223;6,86%
399;1917;Corse;MARIE;434;32,10%
400;1917;Franche-Comté;MARIE;373;11,54%
401;1917;Haute-Normandie;MARIE;317;5,30%
402;1917;Ile-de-France;MADELEINE;936;4,37%
403;1917;Languedoc-Roussillion;MARIE;700;15,26%
404;1917;Limousin;MARIE;644;22,26%
405;1917;Lorraine;MARIE;1284;20,11%
406;1917;Midi-Pyrénées;MARIE;759;14,80%
407;1917;Nord-Pas-de-Calais;MARIE;870;10,62%
408;1917;Outre-mer;MARIE;1686;23,59%
409;1917;Pays-de-la-Loire;MARIE;1233;15,05%
410;1917;Picardie;MARIE;295;6,76%
411;1917;Poitou-Charentes;MARIE;503;10,56%
412;1917;Provence-Alpes-Cote-d'Azur;MARIE;923;14,95%
413;1917;Rhône-Alpes;MARIE;1887;16,16%
414;1918;Alsace;MARIE;976;24,58%
415;1918;Aquitaine;MARIE;1595;18,09%
416;1918;Auvergne;MARIE;981;20,13%
417;1918;Basse-Normandie;MARIE;524;8,88%
418;1918;Bourgogne;MARIE;715;11,77%
419;1918;Bretagne;MARIE;3106;21,84%
420;1918;Centre;MADELEINE;499;6,30%
421;1918;Champagne-Ardenne;MARIE;282;8,04%
422;1918;Corse;MARIE;457;34,10%
423;1918;Franche-Comté;MARIE;511;12,28%
424;1918;Haute-Normandie;MARIE;384;5,42%
425;1918;Ile-de-France;SUZANNE;996;4,66%
426;1918;Languedoc-Roussillion;MARIE;797;14,25%
427;1918;Limousin;MARIE;760;20,51%
428;1918;Lorraine;MARIE;1358;20,55%
429;1918;Midi-Pyrénées;MARIE;955;14,62%
430;1918;Nord-Pas-de-Calais;MARIE;807;10,24%
431;1918;Outre-mer;MARIE;1748;24,45%
432;1918;Pays-de-la-Loire;MARIE;1390;13,38%
433;1918;Picardie;MARIE;219;6,48%
434;1918;Poitou-Charentes;MARIE;559;9,52%
435;1918;Provence-Alpes-Cote-d'Azur;MARIE;957;13,30%
436;1918;Rhône-Alpes;MARIE;2064;15,14%
437;1919;Alsace;MARIE;1533;23,89%
438;1919;Aquitaine;MARIE;1617;17,75%
439;1919;Auvergne;MARIE;961;19,45%
440;1919;Basse-Normandie;MARIE;499;8,51%
441;1919;Bourgogne;MARIE;656;10,87%
442;1919;Bretagne;MARIE;3206;21,83%
443;1919;Centre;MADELEINE;448;6,00%
444;1919;Champagne-Ardenne;MARIE;313;7,39%
445;1919;Corse;MARIE;451;29,48%
446;1919;Franche-Comté;MARIE;435;10,87%
447;1919;Haute-Normandie;DENISE;320;4,60%
448;1919;Ile-de-France;SUZANNE;1132;4,33%
449;1919;Languedoc-Roussillion;MARIE;772;12,52%
450;1919;Limousin;MARIE;669;20,14%
451;1919;Lorraine;MARIE;1652;19,29%
452;1919;Midi-Pyrénées;MARIE;953;14,12%
453;1919;Nord-Pas-de-Calais;MARIE;1286;9,42%
454;1919;Outre-mer;MARIE;1627;24,32%
455;1919;Pays-de-la-Loire;MARIE;1418;13,47%
456;1919;Picardie;MARIE;309;6,37%
457;1919;Poitou-Charentes;MARIE;526;9,23%
458;1919;Provence-Alpes-Cote-d'Azur;MARIE;1124;14,22%
459;1919;Rhône-Alpes;MARIE;2183;15,37%
460;1920;Alsace;MARIE;2294;23,63%
461;1920;Aquitaine;MARIE;2753;17,26%
462;1920;Auvergne;MARIE;1753;19,61%
463;1920;Basse-Normandie;MARIE;882;8,99%
464;1920;Bourgogne;MARIE;1089;10,61%
465;1920;Bretagne;MARIE;5138;21,22%
466;1920;Centre;MADELEINE;755;5,71%
467;1920;Champagne-Ardenne;MARIE;532;6,46%
468;1920;Corse;MARIE;588;29,07%
469;1920;Franche-Comté;MARIE;664;10,12%
470;1920;Haute-Normandie;DENISE;572;5,29%
471;1920;Ile-de-France;PAULETTE;1869;4,56%
472;1920;Languedoc-Roussillion;MARIE;1296;11,59%
473;1920;Limousin;MARIE;1170;19,14%
474;1920;Lorraine;MARIE;2385;16,56%
475;1920;Midi-Pyrénées;MARIE;1699;13,29%
476;1920;Nord-Pas-de-Calais;MARIE;2394;8,92%
477;1920;Outre-mer;MARIE;1840;23,01%
478;1920;Pays-de-la-Loire;MARIE;2758;14,96%
479;1920;Picardie;MARIE;548;5,35%
480;1920;Poitou-Charentes;MARIE;883;8,37%
481;1920;Provence-Alpes-Cote-d'Azur;MARIE;1688;12,12%
482;1920;Rhône-Alpes;MARIE;3503;14,46%
483;1921;Alsace;MARIE;2248;22,77%
484;1921;Aquitaine;MARIE;2798;17,31%
485;1921;Auvergne;MARIE;1728;18,49%
486;1921;Basse-Normandie;MARIE;780;8,33%
487;1921;Bourgogne;MARIE;977;9,51%
488;1921;Bretagne;MARIE;4751;21,00%
489;1921;Centre;MADELEINE;737;5,70%
490;1921;Champagne-Ardenne;MARIE;491;5,72%
491;1921;Corse;MARIE;567;29,41%
492;1921;Franche-Comté;MARIE;581;8,87%
493;1921;Haute-Normandie;DENISE;535;5,28%
494;1921;Ile-de-France;JACQUELINE;2177;5,61%
495;1921;Languedoc-Roussillion;MARIE;1194;10,95%
496;1921;Limousin;MARIE;1196;18,61%
497;1921;Lorraine;MARIE;2454;16,22%
498;1921;Midi-Pyrénées;MARIE;1594;12,30%
499;1921;Nord-Pas-de-Calais;MARIE;2203;8,36%
500;1921;Outre-mer;MARIE;1931;24,28%
501;1921;Pays-de-la-Loire;MARIE;2717;15,23%
502;1921;Picardie;MARIE;563;5,31%
503;1921;Poitou-Charentes;MARIE;863;8,33%
504;1921;Provence-Alpes-Cote-d'Azur;MARIE;1579;11,95%
505;1921;Rhône-Alpes;MARIE;3395;13,79%
506;1922;Alsace;MARIE;2235;24,06%
507;1922;Aquitaine;MARIE;2540;16,77%
508;1922;Auvergne;MARIE;1621;18,01%
509;1922;Basse-Normandie;MARIE;735;8,32%
510;1922;Bourgogne;MARIE;889;9,25%
511;1922;Bretagne;MARIE;4482;20,64%
512;1922;Centre;SUZANNE;630;5,21%
513;1922;Champagne-Ardenne;MARIE;437;5,07%
514;1922;Corse;MARIE;609;31,72%
515;1922;Franche-Comté;MARIE;536;8,59%
516;1922;Haute-Normandie;DENISE;537;5,49%
517;1922;Ile-de-France;JACQUELINE;2355;6,41%
518;1922;Languedoc-Roussillion;MARIE;1066;10,78%
519;1922;Limousin;MARIE;1057;17,66%
520;1922;Lorraine;MARIE;2164;14,91%
521;1922;Midi-Pyrénées;MARIE;1502;12,13%
522;1922;Nord-Pas-de-Calais;MARIE;2069;8,16%
523;1922;Outre-mer;MARIE;1776;23,23%
524;1922;Pays-de-la-Loire;MARIE;2518;14,49%
525;1922;Picardie;MARIE;541;4,94%
526;1922;Poitou-Charentes;MARIE;740;7,56%
527;1922;Provence-Alpes-Cote-d'Azur;MARIE;1435;11,45%
528;1922;Rhône-Alpes;MARIE;3238;13,75%
529;1923;Alsace;MARIE;2202;23,50%
530;1923;Aquitaine;MARIE;2437;16,39%
531;1923;Auvergne;MARIE;1495;17,59%
